timestamp,hand,x,y,z,roll,pitch,yaw
2025-11-24T20:02:17.078384,left,-0.03410612412025671,-0.6703178286552429,-0.6510065793991089,22.790973796058562,47.102611930342746,169.29818392500786
2025-11-24T20:02:17.194658,left,-0.03274298340058124,-0.6598985493183136,-0.6609150469303131,21.14501150747162,46.48579744487704,168.37488572191978
2025-11-24T20:02:17.310046,left,-0.03956543615295516,-0.6595290899276733,-0.6660781800746918,13.080640261113611,48.40585986746361,164.6785992930261
2025-11-24T20:02:17.425789,left,-0.02384810101084156,-0.6537102162837982,-0.657740443944931,25.173328596542742,32.564262656636664,173.9051213111066
2025-11-24T20:02:17.542628,left,-0.034774031025648355,-0.639183759689331,-0.649109810590744,17.972695117382692,43.2557229086635,169.8141724745996
2025-11-24T20:02:17.658880,left,-0.03455729575962607,-0.6293221116065979,-0.6449812054634094,18.07291167820924,43.28391600235477,169.8463838562113
2025-11-24T20:02:17.780391,left,-0.03601392857866159,-0.6256431639194489,-0.6422162353992462,16.56542045545106,44.97803874675118,170.2382261879435
2025-11-24T20:02:17.890115,left,-0.036983353110464634,-0.6267013847827911,-0.6410395503044128,18.220509367436193,45.195671189625095,171.91813375894046
2025-11-24T20:02:17.952040,left,-0.03595452195229143,-0.6238964200019836,-0.6409720480442047,18.526621971383964,44.65937435628567,172.77157659532958
2025-11-24T20:02:18.073533,left,-0.03128427702709757,-0.623683363199234,-0.6395253539085388,22.5104489857998,40.9576720081569,174.88395453542725
2025-11-24T20:02:18.251661,left,-0.034523936458029425,-0.6234748065471649,-0.6387606263160706,20.478680260315944,43.714254277895435,174.18553510613813
2025-11-24T20:02:18.307846,left,-0.030580426976570152,-0.6247454881668091,-0.6390893459320068,23.149635070784825,40.70819186235073,176.0099222657365
2025-11-24T20:02:18.479845,left,-0.03187969181876582,-0.6247438788414001,-0.63980433344841,22.043490023033854,41.591886838077826,174.9566056032617
2025-11-24T20:02:18.596774,left,-0.03583452302849821,-0.6242272257804871,-0.639037549495697,19.28514201787934,45.26798358272397,173.5081109339815
2025-11-24T20:02:18.713107,left,-0.03394424011956687,-0.6251794993877411,-0.6380662024021149,20.184288196131135,43.79229927516569,173.81443046623738
2025-11-24T20:02:18.826076,left,-0.03161241610087018,-0.6247652173042297,-0.6376793682575226,21.786176755673424,40.80710771581951,175.24135157473597
2025-11-24T20:02:18.945606,left,-0.03424482690488162,-0.625916063785553,-0.6383422315120697,21.167774580882043,43.59545294039884,174.38307259407142
2025-11-24T20:02:19.060821,left,-0.03300961053362528,-0.6246186196804047,-0.6373404562473297,22.183489133461574,42.552211782888435,174.782400112777
2025-11-24T20:02:19.174439,left,-0.03213517552018885,-0.6235597133636475,-0.636547178030014,22.081315597249095,42.11462169362638,174.82787006533812
2025-11-24T20:02:19.297594,left,-0.03119516742633266,-0.6223821938037872,-0.6369642615318298,21.570124662663307,41.4606152195862,174.81445873771398
2025-11-24T20:02:19.407517,left,-0.03221423623786279,-0.6241335868835449,-0.6350460350513458,21.939195427692553,42.49180321437922,174.47105083058494
2025-11-24T20:02:19.523515,left,-0.03141350492798978,-0.6215305328369141,-0.6353951692581177,21.97806823583101,41.32194273150147,175.8675745989378
2025-11-24T20:02:19.639890,left,-0.030128771080342176,-0.6218880414962769,-0.6337678134441376,22.777576189611686,40.24144768367029,175.41905647739478
2025-11-24T20:02:19.760857,left,-0.030241913730208125,-0.6202695667743683,-0.6323899924755096,23.436254042625464,40.084075659106865,176.04027681630987
2025-11-24T20:02:19.868327,left,-0.028606359013920724,-0.6190056204795837,-0.6325042843818665,22.881748318239172,39.09252740364864,175.80589548142422
2025-11-24T20:02:19.981981,left,-0.0293114130854093,-0.6197196245193481,-0.6312367618083954,23.399010719933937,39.45074012076088,175.0687248213266
2025-11-24T20:02:20.104817,left,-0.031130292946137672,-0.6171964406967163,-0.6295860707759857,21.955810828575657,41.24688083159714,174.90523868607002
2025-11-24T20:02:20.220705,left,-0.03343250912794815,-0.6121233701705933,-0.6277906596660614,20.591626323965468,43.045424555262855,174.93839067415897
2025-11-24T20:02:20.337909,left,-0.03137917182299077,-0.61150062084198,-0.6271962225437164,21.012086694299533,41.827963369189455,174.03375508944214
2025-11-24T20:02:20.452380,left,-0.03295865295377354,-0.6100539267063141,-0.6251935660839081,20.382666963868754,43.259611002830646,174.72907190649678
2025-11-24T20:02:20.565772,left,-0.035983080221264174,-0.606818825006485,-0.6217161417007446,20.91195440847767,44.752197673220785,175.0609589477809
2025-11-24T20:02:20.682099,left,-0.035612544325204,-0.602386474609375,-0.6194668710231781,21.150105786142205,44.883798794755386,175.68730594436786
2025-11-24T20:02:20.797297,left,-0.03352253261238047,-0.6017298698425293,-0.6174371838569641,21.988688807044035,43.82888180386852,175.28024374544842
2025-11-24T20:02:20.913100,left,-0.03307618088402364,-0.5999389290809631,-0.6164137721061707,22.780440766190537,43.28381899782646,175.16871395964844
2025-11-24T20:02:21.029807,left,-0.03332956643537699,-0.5996224880218506,-0.615071028470993,21.96190047628963,43.4375504762448,174.89414542289592
2025-11-24T20:02:21.144932,left,-0.03169246016175009,-0.5999913513660431,-0.6166868507862091,24.03567596428736,41.721618259085766,177.0362188721384
2025-11-24T20:02:21.261223,left,-0.032275924228599706,-0.6022292971611023,-0.6190897822380066,23.714445642708014,42.17605480752846,176.47936193648965
2025-11-24T20:02:21.376570,left,-0.03455738499130945,-0.5989035367965698,-0.6216225922107697,22.42147826971297,44.081042100595646,176.37463068116904
2025-11-24T20:02:21.492487,left,-0.029595445492738293,-0.5956968665122986,-0.6390156745910645,24.138668256505007,39.45695641966035,174.64507156083482
2025-11-24T20:02:21.608160,left,-0.035021871778418756,-0.5919013321399689,-0.6351045072078705,21.085204476238488,44.479708239499175,174.6849243442593
2025-11-24T20:02:21.729822,left,-0.03426589990824169,-0.5901799201965332,-0.6300478279590607,21.273402546040757,43.69830467494209,173.34233056407803
2025-11-24T20:02:21.838870,left,-0.02857008570011743,-0.5846640765666962,-0.6213700175285339,24.24480140237825,38.44822835672212,174.53710858746635
2025-11-24T20:02:21.952556,left,-0.028334133702003328,-0.5833514034748077,-0.5908942818641663,31.1226486508809,38.62688532535206,178.8383973176211
2025-11-24T20:02:22.069050,left,-0.030697821090747368,-0.5830573737621307,-0.5615310668945312,32.26119689310789,41.748898623877174,178.10214681769085
2025-11-24T20:02:22.185419,left,-0.041115326440930744,-0.5824891328811646,-0.5094807893037796,29.76094551868255,51.922517984183195,176.3837088315486
2025-11-24T20:02:22.300415,left,-0.05469146584627538,-0.5786421597003937,-0.4689141660928726,22.96279449251152,64.67625808185356,173.13557237305824
2025-11-24T20:02:22.415114,left,-0.0418206847455167,-0.5782811343669891,-0.4208151549100876,25.28589813079692,58.918773164242836,167.47185408986053
2025-11-24T20:02:22.529169,left,-0.04345265227276229,-0.5726824402809143,-0.39256879687309265,46.00619354566245,60.27729281335277,-173.33867838714684
2025-11-24T20:02:22.670974,left,-0.04625739409378582,-0.5760446786880493,-0.3634870946407318,37.45340468103461,67.50386362261398,179.8419680681078
2025-11-24T20:02:22.783010,left,-0.06206677485521084,-0.5844826102256775,-0.34155476093292236,37.29235631429609,69.32296482677728,-176.2624127990619
2025-11-24T20:02:22.897496,left,-0.06235723905254531,-0.579158753156662,-0.3380691707134247,52.56980356994263,71.56582017175174,-160.16007152089182
2025-11-24T20:02:23.012689,left,-0.06467505941195384,-0.5832481384277344,-0.3483535945415497,57.873004695844116,70.4344298197056,-155.32201814603002
2025-11-24T20:02:23.132538,left,-0.057971466787861914,-0.5802415013313293,-0.3640087693929672,54.46466219460479,67.12385191029219,-158.50028172253838
2025-11-24T20:02:23.245848,left,-0.049695444962154056,-0.5767180323600769,-0.3963066339492798,40.20853104181924,61.7584171717154,-170.85452437313015
2025-11-24T20:02:23.361902,left,-0.048180608905340705,-0.5869599282741547,-0.4301222413778305,7.450150987915362,63.63341485071346,157.34711755090507
2025-11-24T20:02:23.475540,left,-0.05748685854284474,-0.5879532396793365,-0.46893157064914703,13.706379664954168,64.19906416157652,165.72907443536394
2025-11-24T20:02:23.584711,left,-0.03814584252560849,-0.5858906507492065,-0.5277873873710632,25.781806358792416,51.58451445343316,172.02734345434254
2025-11-24T20:02:23.705775,left,-0.03425787538350278,-0.5897880792617798,-0.568503737449646,31.90325960176111,46.252996185870224,176.9623865405993
2025-11-24T20:02:23.822702,left,-0.03639666637619143,-0.5910757780075073,-0.6211789548397064,24.189381991272047,46.494476190080476,172.70004985065356
2025-11-24T20:02:23.940842,left,-0.039608997684730696,-0.5935102105140686,-0.6539603471755981,20.71007920198373,47.3637612901285,171.6865077374007
2025-11-24T20:02:24.051674,left,-0.03910593564674514,-0.5962811410427094,-0.6740980446338654,16.947964914701874,48.54010183657992,167.07539335975176
2025-11-24T20:02:24.167326,left,-0.041285284924981624,-0.5988665223121643,-0.6790552139282227,12.658623099665826,49.918646020301566,161.81553812215853
2025-11-24T20:02:24.284174,left,-0.042806471018778325,-0.5983754396438599,-0.6764878034591675,14.887881226361214,49.86785108100916,166.12432247848125
2025-11-24T20:02:24.397099,left,-0.03434479094124043,-0.5965307354927063,-0.6626423597335815,18.58897576459201,45.00036373875255,165.60574539030603
2025-11-24T20:02:24.511780,left,-0.028235034102166878,-0.595756858587265,-0.6240493655204773,30.363794553220202,38.641057960577726,175.06204307289423
2025-11-24T20:02:24.628786,left,-0.029475064692434216,-0.5949817001819611,-0.5857609510421753,36.293192607921334,39.02115126681634,179.24933082395495
2025-11-24T20:02:24.742992,left,-0.03171800533247904,-0.5918382108211517,-0.5427862405776978,35.01485583267859,45.06396012826335,176.35905384347643
2025-11-24T20:02:24.883370,left,-0.05297619184361224,-0.5891417860984802,-0.4819219410419464,17.29817577550887,61.226760624899995,164.71034460082308
2025-11-24T20:02:24.973870,left,-0.03800418270488137,-0.5761212408542633,-0.4200460910797119,34.06575203772748,56.3875995657108,172.8162989606154
2025-11-24T20:02:25.108330,left,-0.05695289690095251,-0.565647542476654,-0.380797803401947,38.74828022037985,66.00266131736514,-175.4764182060789
2025-11-24T20:02:25.196274,left,-0.060577037813288825,-0.5630711615085602,-0.35323917865753174,35.57042605857651,67.60627803185696,-176.6356903143808
2025-11-24T20:02:25.311262,left,-0.0731915227101183,-0.5687533318996429,-0.3499211221933365,8.327094375895252,73.70720432637887,156.60302943728013
2025-11-24T20:02:25.429300,left,-0.06745245763350738,-0.5783076882362366,-0.35667769610881805,14.594601235213155,73.36815826884987,162.28759851866363
2025-11-24T20:02:25.542950,left,-0.06604112772816961,-0.582696944475174,-0.3801261931657791,20.26003236720262,70.36926544927209,168.76346647867297
2025-11-24T20:02:25.656653,left,-0.04705494211293626,-0.5913451015949249,-0.4159948527812958,13.560291165086527,63.90198930316274,157.41620846718945
2025-11-24T20:02:25.771708,left,-0.0524462357194011,-0.5874098241329193,-0.45617690682411194,11.823647527344793,62.911622851493256,159.96121258183166
2025-11-24T20:02:25.888956,left,-0.04398601698811433,-0.5845208764076233,-0.5126408487558365,21.64215665844313,56.67012847373618,169.08396940532987
2025-11-24T20:02:26.006873,left,-0.033433143733702764,-0.5890556871891022,-0.5524181723594666,28.059570601849273,47.77201439742507,170.8513756911191
2025-11-24T20:02:26.072380,left,-0.04464445215258195,-0.5925115942955017,-0.5950287878513336,23.21784619827525,52.7709320571772,170.99717836198585
2025-11-24T20:02:26.239406,left,-0.03742800499869503,-0.5906122922897339,-0.629388839006424,26.0007048889134,45.859103234529485,173.45066948628855
2025-11-24T20:02:26.353532,left,-0.03837927969148325,-0.5834528207778931,-0.6634138226509094,19.802759534653823,45.998621348997254,169.0837163543434
2025-11-24T20:02:26.469358,left,-0.03950115141743993,-0.5796199440956116,-0.6834300756454468,17.853933843907626,46.135096068473615,169.006588593059
2025-11-24T20:02:26.578913,left,-0.04369427118638214,-0.5781782567501068,-0.6986820697784424,15.966608842703446,49.31284889362233,168.4559661802825
2025-11-24T20:02:26.699090,left,-0.04394624357069432,-0.5735867321491241,-0.7033412158489227,16.65042820035247,49.216654318406725,169.78802633822343
2025-11-24T20:02:26.813807,left,-0.042692416347478,-0.5717065632343292,-0.7030898928642273,14.692286397176856,48.82450933177944,167.41439295235529
2025-11-24T20:02:26.930252,left,-0.03972611637109935,-0.5698031783103943,-0.6989891827106476,15.183861436554304,46.31174530453577,167.30576153255922
2025-11-24T20:02:27.047509,left,-0.03577227780219516,-0.5663089752197266,-0.6776095032691956,19.21313312594529,43.822983825846535,170.19837687692566
2025-11-24T20:02:27.161626,left,-0.040291253509565195,-0.5656733512878418,-0.6554933190345764,18.904346642929404,47.522551650573355,169.18064518892476
2025-11-24T20:02:27.274378,left,-0.03415408031366951,-0.5628268420696259,-0.6280137896537781,23.46179406847619,45.09491354415261,171.3047844973658
2025-11-24T20:02:27.391028,left,-0.0404012407617671,-0.5605691373348236,-0.5930843949317932,21.15313093567665,51.777450914551515,169.54420598582365
2025-11-24T20:02:27.507957,left,-0.033035372840259924,-0.5569730699062347,-0.5636986792087555,28.41253226151452,46.128925353309356,173.8891214384307
2025-11-24T20:02:27.624353,left,-0.039731688348837224,-0.5530223846435547,-0.5165118426084518,22.546305917802066,54.379137787738706,170.24431006405968
2025-11-24T20:02:27.738099,left,-0.05806747564568582,-0.5499460399150848,-0.4788365662097931,7.451533201700287,64.87513327668091,159.55212579260646
2025-11-24T20:02:27.852809,left,-0.054572818470219886,-0.5430540442466736,-0.4284263104200363,14.635039802601181,62.84643647731903,164.81838037150663
2025-11-24T20:02:27.967891,left,-0.050940492701641915,-0.5369982719421387,-0.3900720030069351,15.853824926103881,66.83178662617742,164.23746708450724
2025-11-24T20:02:28.082926,left,-0.05667688869928611,-0.518105536699295,-0.36014848947525024,62.329389680647445,58.48195416724298,-150.57228365395102
2025-11-24T20:02:28.195339,left,-0.06194320796413422,-0.52442966401577,-0.35022546350955963,59.72892994454109,64.81730266052051,-151.89765971263301
2025-11-24T20:02:28.368495,left,-0.059741770440240316,-0.5363793969154358,-0.37147244811058044,49.55608099388441,68.48086463149953,-161.980976611531
2025-11-24T20:02:28.479796,left,-0.05164941232040121,-0.5446838140487671,-0.40950489044189453,12.099935122946762,66.11383871355515,162.53737107830943
2025-11-24T20:02:28.592785,left,-0.04605992083532584,-0.5483456254005432,-0.45773330330848694,12.484306682025622,59.979651864483394,160.36343409651636
2025-11-24T20:02:28.708686,left,-0.048497884242209466,-0.5502653419971466,-0.509881004691124,19.645364799326227,57.884065269078356,168.51509506872554
2025-11-24T20:02:28.819378,left,-0.046927663561362465,-0.5569469928741455,-0.5689738392829895,22.791465601024555,53.93476760033211,172.12856462786138
2025-11-24T20:02:28.938618,left,-0.038634437392040866,-0.560001015663147,-0.6034982800483704,24.022857618176648,46.539920135161694,172.43125832438741
2025-11-24T20:02:29.055889,left,-0.043575655300386984,-0.564032107591629,-0.6430167555809021,24.851392016480588,48.018536503296865,176.11593667251208
2025-11-24T20:02:29.169786,left,-0.037190901525214315,-0.5662967562675476,-0.668912261724472,21.25734360340569,44.1492788149415,171.95672387794036
2025-11-24T20:02:29.286082,left,-0.031033255731948373,-0.562832236289978,-0.6922801434993744,25.03485890686783,38.5952929871959,174.5514549154474
2025-11-24T20:02:29.400125,left,-0.043732029972943565,-0.5596442222595215,-0.7067016959190369,14.354952455307043,49.81042734908596,166.63305430739916
2025-11-24T20:02:29.515164,left,-0.045997980873224265,-0.5630448162555695,-0.7145960330963135,11.808291523653196,50.35070503184814,165.07200420684984
2025-11-24T20:02:29.630623,left,-0.050283858490601574,-0.5598903596401215,-0.7157194018363953,10.292081766970169,52.16096043712968,166.55371519303955
2025-11-24T20:02:29.750924,left,-0.04338931641784427,-0.5607728362083435,-0.7145978212356567,13.690491404901321,47.73824197688804,168.94105856724508
2025-11-24T20:02:29.863807,left,-0.04791119657232912,-0.5620753169059753,-0.7153495252132416,10.997133505783362,50.87396331489439,166.08506552661552
2025-11-24T20:02:29.978716,left,-0.051060920408716015,-0.5578319728374481,-0.7156374454498291,10.41513678907515,52.472982372755325,166.080184756656
2025-11-24T20:02:30.093917,left,-0.045382704612578095,-0.5553703308105469,-0.7147706747055054,13.045612188153655,49.39917332891267,167.16106262450432
2025-11-24T20:02:30.207903,left,-0.04337988405477233,-0.5538012385368347,-0.7117080092430115,13.344037848945499,48.39033540700269,166.8261241201712
2025-11-24T20:02:30.325145,left,-0.041090380503021606,-0.550000011920929,-0.7103195190429688,14.318892556256051,46.93520720400736,166.4128812900446
2025-11-24T20:02:30.438717,left,-0.04194872237949454,-0.5468083322048187,-0.7120079398155212,14.10510805382973,47.666299196344546,165.84038812716238
2025-11-24T20:02:30.550746,left,-0.047833628245058435,-0.5418144166469574,-0.7097328901290894,12.162123315244806,50.51863456715588,166.93456680226944
2025-11-24T20:02:30.670062,left,-0.0447261498566931,-0.5441331565380096,-0.7109153568744659,12.244319753708512,48.74467943312291,165.8499073149237
2025-11-24T20:02:30.788509,left,-0.0433005823842052,-0.5476446151733398,-0.7097586393356323,13.7285645927765,47.93925034282576,167.2552033649487
2025-11-24T20:02:30.966858,left,-0.04123023393312053,-0.5485700964927673,-0.7080264687538147,13.448918935881412,46.459979428222795,167.02930280003542
2025-11-24T20:02:31.017645,left,-0.04190972479509014,-0.5421583354473114,-0.7072925269603729,14.043633806347167,46.79541421399228,168.69509326271682
2025-11-24T20:02:31.133509,left,-0.04599890046384303,-0.5338777601718903,-0.7077725827693939,14.708393872669568,48.72211031767198,171.05854421111152
2025-11-24T20:02:31.249411,left,-0.04069997441622775,-0.5166336297988892,-0.7073144912719727,15.922089912915233,45.74043339629455,171.81825074893354
2025-11-24T20:02:31.364664,left,-0.04133580516544555,-0.4996207356452942,-0.7073982059955597,15.060123244795546,45.60595099834542,172.2920436399062
2025-11-24T20:02:31.481347,left,-0.0384794982442358,-0.4874516427516937,-0.710295706987381,13.17600408785314,42.142254489587735,171.66406739373681
2025-11-24T20:02:31.596140,left,-0.039604274108455684,-0.48931676149368286,-0.7085153460502625,12.498499075992404,43.28592875602759,171.44708684808424
2025-11-24T20:02:31.708937,left,-0.04090187376262122,-0.4943230301141739,-0.7071642279624939,12.44374021121785,43.96855400217352,171.9400741619685
2025-11-24T20:02:31.825646,left,-0.04658790801021695,-0.49656523764133453,-0.7074351906776428,9.262686484737504,47.42916614039044,169.04498775443167
2025-11-24T20:02:31.944494,left,-0.0469744381385766,-0.4978772699832916,-0.7075880169868469,9.451048962153358,47.70082975202177,169.29931049051598
2025-11-24T20:02:32.057893,left,-0.04171974361278785,-0.4909120947122574,-0.7073720991611481,12.11584474868753,44.82918634050937,171.2743838104858
2025-11-24T20:02:32.171964,left,-0.04468220751454055,-0.4812473803758621,-0.7059900760650635,10.760643020617213,46.73972035376202,170.75583810698672
2025-11-24T20:02:32.290217,left,-0.049378806870947756,-0.4467918574810028,-0.7034611403942108,9.118438591450182,48.241109678875084,173.5487133701179
2025-11-24T20:02:32.400798,left,-0.03610458183969456,-0.41019900143146515,-0.7012674510478973,12.613209284375541,40.30407062591104,175.42071126031786
2025-11-24T20:02:32.516097,left,-0.04113669069545978,-0.36251217126846313,-0.7043865919113159,7.473638231788473,42.516846313159995,174.1201647468592
2025-11-24T20:02:32.631870,left,-0.036695269807111686,-0.322310671210289,-0.7066151797771454,6.494638293216696,38.35069281454514,175.50540154081474
2025-11-24T20:02:32.746666,left,-0.046444051746185266,-0.2830097824335098,-0.7124888598918915,9.329934185039475,43.37856375059021,-178.67301851000795
2025-11-24T20:02:32.864788,left,-0.04041781163532221,-0.26400719583034515,-0.7188012599945068,14.704431342174116,38.11504322698375,-173.80736071454177
2025-11-24T20:02:32.976078,left,-0.041419303779790084,-0.23731844872236252,-0.7238600254058838,16.904303639399114,36.78492859876716,-172.00714416430728
2025-11-24T20:02:33.094526,left,-0.04686174676584187,-0.21660972386598587,-0.7298259735107422,13.358849000003495,39.46516378259416,-173.33127807708553
2025-11-24T20:02:33.208401,left,-0.03905563480959984,-0.22242509573698044,-0.7254332304000854,11.150914090301507,34.81181459406775,-179.64802039889582
2025-11-24T20:02:33.323531,left,-0.04093776396690885,-0.23339282721281052,-0.7225598692893982,14.802483098351003,36.043630688889074,-176.86667443765688
2025-11-24T20:02:33.438566,left,-0.04131910907879899,-0.2532438859343529,-0.723421186208725,19.12757931222382,36.16364373975733,-173.31178722520224
2025-11-24T20:02:33.552660,left,-0.048074168124671246,-0.29198698699474335,-0.7168770730495453,14.151263132369206,42.177265639974614,-178.31544652464768
2025-11-24T20:02:33.666913,left,-0.04565887164922344,-0.3227449059486389,-0.710536539554596,12.913864566306898,41.68037788412384,177.83357827947032
2025-11-24T20:02:33.781798,left,-0.04636975289442091,-0.3654825687408447,-0.7033810317516327,13.328841538013892,44.468316355946335,177.8442864428787
2025-11-24T20:02:33.897683,left,-0.04209672537910336,-0.39701302349567413,-0.7012789845466614,13.726299095777216,42.44313995141808,174.98154225886083
2025-11-24T20:02:34.012413,left,-0.031583937525780925,-0.430400013923645,-0.7002318501472473,15.580536935046744,35.16092001657586,173.3345472432041
